State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
DE,BETHANY BEACH POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00",C,1,"Feb 23, 2012 12:00:00 AM"
DE,BLADES POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Aug 22, 2011 12:00:00 AM"
DE,BLADES POLICE DEPT,2320-01-146-7193,"TRUCK,UTILITY",1,Each,"$41,447.00",C,1,"Mar 14, 2012 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,4910-01-158-8656,"LIFT,MOTOR VEHICLE",1,Each,"$5,000.00",A,1,"Nov 6, 2014 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$331.00,D,1,"Aug 11, 2011 12:00:00 AM"
DE,BRIDGEVILLE POLICE DEPARTMENT,2510-01-519-8219,"DOOR,VEHICULAR",2,Each,"$4,864.20",B,3,"Mar 18, 2014 11:55:32 AM"
