State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
NH,BOSCAWEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BOSCAWEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BOSCAWEN POLICE DEPT,5820-01-212-7689,MOBILE RADIO       ,1,Each,"$3,197.00",Q,3,"Mar 18, 2014 11:55:32 AM"
NH,BOSCAWEN POLICE DEPT,8470-01-472-1906,"HELMET COVER,BALLIS",6,Each,$150.37,B,3,"Mar 18, 2014 11:55:32 AM"
NH,BOSCAWEN POLICE DEPT,5855-01-450-8108,"VIEWER,NIGHT VISION",2,Each,"$7,500.00",C,,"Mar 18, 2014 11:55:32 AM"
NH,BRENTWOOD POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Feb 5, 2013 12:00:00 AM"
NH,BRENTWOOD POLICE DEPT,2330-01-339-1666,"TRAILER,CARGO",1,Each,"$10,000.00",Q,6,"Feb 24, 2015 10:12:38 AM"
NH,BRENTWOOD POLICE DEPT,5410-01-449-6640,"TOWER,SURVEILLANCE",1,Each,"$7,900.00",C,1,"Jan 28, 2013 12:00:00 AM"
NH,BRENTWOOD POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Dec 5, 2012 12:00:00 AM"
NH,BRENTWOOD POLICE DEPT,1005-01-523-5978,"RACK,TALL          ",3,Each,"$1,507.44",B,3,"Dec 14, 2012 12:00:00 AM"
NH,BRIDGEWATER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,BRISTOL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BRISTOL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BRISTOL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BRISTOL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,BROOKLINE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 1, 2009 12:00:00 AM"
NH,BROOKLINE POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00,D,1,"Aug 2, 2010 12:00:00 AM"
NH,BROOKLINE POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00,D,1,"Aug 2, 2010 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,5805-00-SAT-PHON,DESC=SATELLITE PHONE ,1,Each,$500.00,D,,"Mar 18, 2014 11:55:32 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",5,Each,$331.00,D,1,"Jan 4, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,"$62,627.00",C,1,"Dec 21, 2011 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1240-01-361-1318,BINOCULAR,1,Each,$345.00,F,1,"Mar 18, 2014 11:55:32 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1240-00-00S-COPE,DESC=SCOPE RIFLE ,1,Each,"$1,200.00",D,,"Mar 18, 2014 11:55:32 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 24, 2012 12:00:00 AM"
NH,CARROLL COUNTY SHERIFF DEPT,2420-00-567-0135,"TRACTOR,WHEELED,HIGH SPEED",1,Each,"$77,230.00",A,1,"Dec 31, 2014 12:00:00 AM"
NH,CARROLL POLICE DEPT,8465-01-416-4626,"SPECTACLES KIT,BALLISTIC AND LASER PROTECTIVE",1,Kit,$15.16,D,1,"Mar 18, 2014 11:55:32 AM"
NH,CARROLL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Aug 25, 2008 12:00:00 AM"
NH,CENTER HARBOR POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 28, 2008 12:00:00 AM"
NH,CHESTERFIELD POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,CHESTERFIELD POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 15, 2006 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM"
NH,CLAREMONT POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM"
NH,COOS COUNTY SHERIFF DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM"
NH,DEERFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,DEERFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DOVER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM"
NH,DOVER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM"
NH,DOVER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Apr 1, 2013 12:00:00 AM"
NH,DOVER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Apr 1, 2013 12:00:00 AM"
NH,DOVER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Apr 1, 2013 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DOVER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,DURHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DURHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DURHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,DURHAM POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 28, 2008 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,5855-01-422-6766,HEAD ASSEMBLY-TH   ,1,Each,"$30,673.08",D,,"Mar 18, 2014 11:55:32 AM"
NH,EAST KINGSTON POLICE DEPT,2510-01-254-1483,"DOOR,VEHICULAR",4,Each,$898.13,D,1,"Nov 19, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,5855-01-020-2211,NIGHT VISION SIGHT ,1,Each,"$4,379.62",F,1,"Dec 14, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,6145-01-554-4406,"CABLE,POWER,ELECTRICAL",5,Foot,$4.26,B,3,"Mar 18, 2014 11:55:32 AM"
NH,EAST KINGSTON POLICE DEPT,5855-01-425-1041,"CASE,TRANSPORTATION",10,Each,$187.56,D,,"Feb 27, 2013 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,6670-01-082-3438,"CELL,TORQUE        ",1,Each,"$1,157.00",B,3,"Mar 18, 2014 11:55:32 AM"
NH,EAST KINGSTON POLICE DEPT,4920-00-567-0476,"TOOL SET,AVIATION UNIT",1,Set,"$138,893.00",B,3,"Jan 31, 2013 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,2910-01-566-6157,"PUMP,FUEL,ELECTRICAL",3,Each,$212.18,D,4,"Feb 8, 2013 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,5855-01-553-7414,"VIEWER,NIGHT VISION",1,Each,"$37,420.74",D,1,"Nov 23, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Oct 24, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"May 23, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"May 23, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Oct 31, 2012 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Aug 25, 2008 12:00:00 AM"
NH,EAST KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Aug 25, 2008 12:00:00 AM"
NH,EFFINGHAM POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00,D,1,"Mar 4, 2009 12:00:00 AM"
NH,EFFINGHAM POLICE DEPT,6230-01-519-0393,"CASE,LIGHT SET",2,Each,"$2,045.04",A,1,"Jan 13, 2015 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,ENFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"May 29, 2008 12:00:00 AM"
NH,EXETER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,EXETER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Sep 28, 2006 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Dec 15, 2011 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Dec 15, 2011 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FARMINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Apr 25, 2012 12:00:00 AM"
NH,FRANCONIA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANCONIA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,2510-01-564-3304,"HINGE,DOOR,VEHICULAR",4,Each,$253.46,B,3,"Feb 21, 2015 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,3930-01-054-3833,"TRUCK,LIFT,FORK",1,Each,"$100,010.00",A,1,"Jun 4, 2015 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,8140-00-960-1699,"CHEST,AMMUNITION",144,Each,$11.10,A,1,"Mar 19, 2015 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,2330-DS-TRA-ILE1,TRAILER,1,Each,"$1,000.00",A,,"Jan 22, 2015 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$6,000.00",F,1,"Feb 25, 2014 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"May 29, 2008 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,6230-01-519-0393,"CASE,LIGHT SET",6,Each,"$2,045.04",A,1,"Jan 13, 2015 12:00:00 AM"
NH,FRANKLIN POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00",Q,6,"Nov 29, 2011 12:00:00 AM"
